CustomerID,Recency,Frequency,Monetary,Churn,Tenure,AvgOrderValue,FrequencyRate,RevenuePerDay
17031.0,11,2,380.35,0,143,17.288636363636364,0.013888888888888888,2.6413194444444446
17033.0,85,3,1030.14,0,273,36.79071428571429,0.010948905109489052,3.7596350364963507
17034.0,15,3,745.52,0,271,24.850666666666665,0.011029411764705883,2.7408823529411763
17035.0,245,2,433.53,1,65,15.483214285714286,0.030303030303030304,6.568636363636363
17037.0,87,1,1267.32,0,0,16.8976,1.0,1267.32
17038.0,29,1,112.4,0,0,5.109090909090909,1.0,112.4
17040.0,137,1,449.73,1,0,29.982000000000003,1.0,449.73
17041.0,26,3,1081.57,0,333,15.450999999999999,0.008982035928143712,3.2382335329341316
17042.0,2,5,1044.38,0,244,10.656938775510202,0.02040816326530612,4.262775510204082
17043.0,31,4,1735.18,0,234,17.01156862745098,0.01702127659574468,7.3837446808510645
17044.0,24,1,948.48,0,0,158.08,1.0,948.48
17045.0,112,3,339.44,1,134,15.42909090909091,0.022222222222222223,2.5143703703703704
17046.0,156,1,642.02,1,0,29.182727272727274,1.0,642.02
17047.0,84,3,1100.9,0,119,16.93692307692308,0.025,9.174166666666668
17048.0,117,3,925.35,1,213,21.519767441860466,0.014018691588785047,4.324065420560748
17049.0,2,9,5659.9800000000005,0,273,17.79867924528302,0.032846715328467155,20.656861313868614
17050.0,95,6,3228.84,1,203,10.217848101265822,0.029411764705882353,15.82764705882353
17051.0,193,1,247.14,1,0,5.747441860465116,1.0,247.14
17052.0,27,1,413.75,0,0,4.497282608695652,1.0,413.75
17053.0,130,1,498.48,1,0,38.34461538461539,1.0,498.48
17054.0,27,5,1356.33,0,216,16.34132530120482,0.02304147465437788,6.25036866359447
17058.0,81,3,1179.89,0,158,19.030483870967743,0.018867924528301886,7.4206918238993715
17059.0,29,5,3095.04,0,339,5.9981395348837205,0.014705882352941176,9.103058823529413
17060.0,265,1,234.24,1,0,46.848,1.0,234.24
17061.0,73,11,5232.2300000000005,0,158,52.850808080808086,0.06918238993710692,32.907106918238995
17062.0,313,4,538.37,1,55,7.691,0.07142857142857142,9.61375
17063.0,20,7,1461.14,0,268,18.732564102564105,0.026022304832713755,5.431747211895911
17064.0,58,3,859.35,0,268,13.860483870967743,0.011152416356877323,3.1946096654275093
17068.0,11,21,4552.14,0,355,15.378851351351353,0.05898876404494382,12.786910112359552
17069.0,27,9,2709.7000000000003,0,345,18.948951048951052,0.02601156069364162,7.831502890173411
17070.0,113,1,312.14,1,0,4.8771875,1.0,312.14
17071.0,27,9,2429.03,0,281,17.350214285714287,0.031914893617021274,8.613581560283688
17073.0,17,4,1446.09,0,91,8.310862068965516,0.043478260869565216,15.71836956521739
17075.0,17,4,834.12,0,299,10.832727272727272,0.013333333333333334,2.7804
17076.0,35,3,841.0799999999999,0,328,33.6432,0.00911854103343465,2.5564741641337383
17078.0,35,2,378.2,0,0,13.507142857142856,2.0,378.2
17079.0,77,1,118.8,0,0,59.400000000000006,1.0,118.8
17080.0,21,2,287.62,0,247,35.9525,0.008064516129032258,1.159758064516129
17081.0,24,2,290.16,0,20,4.53375,0.09523809523809523,13.817142857142859
17082.0,32,2,2003.85,0,285,24.738888888888887,0.006993006993006993,7.006468531468531
17083.0,108,3,1405.78,1,194,27.034230769230767,0.015384615384615385,7.209128205128205
17084.0,34,2,2949.75,0,0,18.208333333333332,2.0,2949.75
17085.0,122,5,1566.65,1,239,8.377807486631017,0.020833333333333332,6.527708333333334
17086.0,6,6,2050.08,0,56,21.355,0.10526315789473684,35.96631578947368
17088.0,27,4,1991.01,0,225,17.313130434782607,0.017699115044247787,8.809778761061947
17090.0,3,7,2043.95,0,349,32.4436507936508,0.02,5.839857142857143
17091.0,2,9,3827.76,0,365,19.629538461538463,0.02459016393442623,10.458360655737705
17092.0,49,4,1777.78,0,227,14.22224,0.017543859649122806,7.797280701754386
17094.0,321,1,302.0,1,0,21.571428571428573,1.0,302.0
17095.0,22,3,1324.16,0,312,17.894054054054056,0.009584664536741214,4.230543130990416
17096.0,14,4,1022.13,0,246,21.294375,0.016194331983805668,4.138178137651821
17097.0,1,8,954.42,0,363,4.523317535545024,0.02197802197802198,2.622032967032967
17100.0,17,2,971.74,0,0,14.949846153846154,2.0,971.74
17101.0,9,4,1621.73,0,167,38.61261904761905,0.023809523809523808,9.653154761904762
17102.0,261,1,25.5,1,0,25.5,1.0,25.5
17105.0,158,2,665.78,1,147,7.397555555555555,0.013513513513513514,4.4985135135135135
17107.0,32,6,10815.43,0,244,25.874234449760767,0.024489795918367346,44.144612244897964
17109.0,28,6,885.04,0,203,7.564444444444444,0.029411764705882353,4.338431372549019
17110.0,164,1,163.29999999999998,1,0,13.608333333333333,1.0,163.29999999999998
17111.0,46,1,248.61,0,0,8.287,1.0,248.61
17114.0,5,8,808.62,0,329,6.367086614173228,0.024242424242424242,2.4503636363636363
17115.0,7,3,837.5,0,224,21.474358974358974,0.013333333333333334,3.7222222222222223
17117.0,287,1,116.2,1,0,12.91111111111111,1.0,116.2
17118.0,317,1,157.02,1,0,15.702000000000002,1.0,157.02
17119.0,2,2,606.91,0,56,17.340285714285713,0.03508771929824561,10.647543859649122
17120.0,232,1,307.46,1,0,17.08111111111111,1.0,307.46
17122.0,118,1,138.32,1,0,19.759999999999998,1.0,138.32
17123.0,161,1,345.3,1,0,38.36666666666667,1.0,345.3
17124.0,184,1,298.89,1,0,9.3403125,1.0,298.89
17125.0,49,1,259.35,0,0,6.483750000000001,1.0,259.35
17126.0,151,5,1004.75,1,210,3.8644230769230767,0.023696682464454975,4.761848341232228
17128.0,334,1,157.09,1,0,11.220714285714285,1.0,157.09
17131.0,4,5,2463.17,0,70,18.38186567164179,0.07042253521126761,34.692535211267604
17133.0,15,7,4892.240000000001,0,250,181.1940740740741,0.027888446215139442,19.490996015936258
17134.0,106,2,425.0,1,157,17.708333333333332,0.012658227848101266,2.689873417721519
17135.0,15,7,1139.73,0,355,21.917884615384615,0.019662921348314606,3.201488764044944
17138.0,275,1,380.5,1,0,15.854166666666666,1.0,380.5
17139.0,15,12,10668.47,0,273,22.31897489539749,0.043795620437956206,38.936021897810214
17140.0,246,1,465.32,1,0,23.266,1.0,465.32
17142.0,238,1,579.0,1,0,38.6,1.0,579.0
17144.0,0,2,984.57,0,83,20.511875,0.023809523809523808,11.72107142857143
17146.0,105,3,749.78,1,253,21.422285714285714,0.011811023622047244,2.9518897637795276
17147.0,22,4,1714.59,0,289,21.167777777777776,0.013793103448275862,5.912379310344828
17148.0,51,1,124.88,0,0,13.875555555555556,1.0,124.88
17152.0,194,3,1689.5,1,68,120.67857142857143,0.043478260869565216,24.485507246376812
17153.0,23,1,213.78,0,0,15.27,1.0,213.78
17154.0,74,1,329.34,0,0,14.319130434782608,1.0,329.34
17155.0,17,2,251.7,0,160,12.584999999999999,0.012422360248447204,1.5633540372670807
17157.0,7,2,319.0,0,168,24.53846153846154,0.011834319526627219,1.8875739644970415
17158.0,31,3,1266.97,0,328,18.91,0.00911854103343465,3.8509726443769
17159.0,21,3,1538.88,0,150,15.236435643564358,0.019867549668874173,10.191258278145696
17160.0,30,6,3518.03,0,210,15.362576419213974,0.02843601895734597,16.67312796208531
17162.0,28,10,1715.46,0,276,16.494807692307692,0.036101083032490974,6.192996389891697
17163.0,21,2,293.1,0,56,58.620000000000005,0.03508771929824561,5.142105263157895
17164.0,32,7,2467.35,0,240,17.134375,0.029045643153526972,10.237966804979253
17165.0,283,1,158.68,1,0,15.868,1.0,158.68
17166.0,38,2,206.34,0,165,17.195,0.012048192771084338,1.2430120481927711
17169.0,57,2,835.78,0,125,15.477407407407407,0.015873015873015872,6.633174603174603
17171.0,288,1,224.91,1,0,14.056875,1.0,224.91
17172.0,78,1,317.76,0,0,21.184,1.0,317.76
17173.0,4,8,3766.6,0,125,43.79767441860465,0.06349206349206349,29.893650793650792
17174.0,217,1,59.9,1,0,14.975,1.0,59.9
17175.0,43,4,1443.69,0,252,22.915714285714287,0.015810276679841896,5.706284584980238
17176.0,201,1,306.13,1,0,20.408666666666665,1.0,306.13
17179.0,177,3,711.79,1,183,8.897375,0.016304347826086956,3.868423913043478
17180.0,55,4,796.03,0,259,6.218984375,0.015384615384615385,3.061653846153846
17181.0,56,2,239.92,0,316,10.431304347826087,0.006309148264984227,0.7568454258675078
17183.0,7,6,3347.31,0,97,45.85356164383562,0.061224489795918366,34.15622448979592
17186.0,46,2,144.0,0,13,72.0,0.14285714285714285,10.285714285714286
17187.0,226,1,203.95,1,0,20.395,1.0,203.95
17188.0,10,7,2474.23,0,351,29.455119047619046,0.019886363636363636,7.0290625
17189.0,105,2,384.4,1,253,6.301639344262295,0.007874015748031496,1.5133858267716536
17190.0,58,2,444.74,0,148,23.40736842105263,0.013422818791946308,2.9848322147651007
17191.0,27,7,2095.13,0,340,8.840210970464135,0.020527859237536656,6.144076246334311
17193.0,35,7,1699.3,0,141,53.103125,0.04929577464788732,11.966901408450704
17194.0,273,2,262.62,1,86,9.055862068965517,0.022988505747126436,3.0186206896551724
17197.0,29,1,1013.01,0,0,34.93137931034483,1.0,1013.01
17198.0,23,3,692.22,0,347,7.210625,0.008620689655172414,1.9891379310344828
17201.0,53,1,342.63,0,0,8.56575,1.0,342.63
17203.0,35,6,3563.85,0,24,23.446381578947367,0.24,142.554
17204.0,174,4,1564.56,1,88,27.448421052631577,0.0449438202247191,17.57932584269663
17205.0,53,1,384.08,0,0,29.544615384615383,1.0,384.08
17206.0,52,1,204.24,0,0,29.177142857142858,1.0,204.24
17211.0,26,8,2317.2200000000003,0,342,10.982085308056874,0.023323615160349854,6.755743440233237
17212.0,252,1,226.85,1,0,56.7125,1.0,226.85
17213.0,39,7,2781.23,0,326,17.71484076433121,0.021406727828746176,8.505290519877676
17214.0,59,6,1069.12,0,298,10.37980582524272,0.020066889632107024,3.575652173913043
17217.0,233,1,113.5,1,0,12.61111111111111,1.0,113.5
17218.0,3,10,1960.72,0,363,7.155912408759124,0.027472527472527472,5.3865934065934065
17219.0,31,1,114.23,0,0,4.5692,1.0,114.23
17220.0,23,14,3198.25,0,339,6.775953389830509,0.041176470588235294,9.406617647058823
17221.0,6,2,335.13,0,28,5.319523809523809,0.06896551724137931,11.556206896551725
17222.0,64,1,354.15,0,0,12.648214285714285,1.0,354.15
17223.0,309,2,426.79,1,58,8.71,0.03389830508474576,7.233728813559322
17226.0,308,1,393.49,1,0,18.73761904761905,1.0,393.49
17227.0,18,6,939.32,0,349,19.985531914893617,0.017142857142857144,2.6837714285714287
17228.0,15,8,1906.09,0,356,9.16389423076923,0.022408963585434174,5.339187675070027
17229.0,95,2,318.76,1,46,6.782127659574468,0.0425531914893617,6.782127659574468
17230.0,263,8,3638.41,1,95,52.73057971014492,0.08333333333333333,37.900104166666665
17231.0,11,10,3174.32,0,349,5.867504621072089,0.02857142857142857,9.069485714285715
17232.0,2,2,421.52,0,11,11.708888888888888,0.16666666666666666,35.126666666666665
17233.0,34,1,190.88,0,0,7.6352,1.0,190.88
17234.0,182,1,149.89,1,0,10.706428571428571,1.0,149.89
17235.0,24,2,550.06,0,347,18.96758620689655,0.005747126436781609,1.5806321839080457
17236.0,12,6,916.13,0,350,8.725047619047618,0.017094017094017096,2.61005698005698
17237.0,10,2,314.69,0,11,16.562631578947368,0.16666666666666666,26.224166666666665
17238.0,2,17,3744.65,0,368,6.615989399293286,0.04607046070460705,10.14810298102981
17239.0,312,1,382.5,1,0,25.5,1.0,382.5
17242.0,107,2,1135.04,1,72,28.375999999999998,0.0273972602739726,15.548493150684932
17243.0,0,26,8676.85,0,368,21.692125,0.07046070460704607,23.51449864498645
17244.0,52,1,954.9,0,0,30.80322580645161,1.0,954.9
17245.0,204,1,171.45,1,0,19.049999999999997,1.0,171.45
17247.0,14,1,282.19,0,0,5.130727272727273,1.0,282.19
17248.0,119,1,318.65,1,0,4.618115942028985,1.0,318.65
17250.0,3,2,384.52,0,257,6.7459649122807015,0.007751937984496124,1.4903875968992248
17251.0,362,1,283.28000000000003,1,0,7.263589743589744,1.0,283.28000000000003
17252.0,116,2,353.86,1,69,4.067356321839081,0.02857142857142857,5.055142857142857
17253.0,17,1,178.26,0,0,9.903333333333332,1.0,178.26
17254.0,4,2,272.44,0,10,2.4325,0.18181818181818182,24.767272727272726
17255.0,40,2,298.41,0,258,3.825769230769231,0.007722007722007722,1.1521621621621623
17256.0,106,2,240.0,1,204,15.0,0.00975609756097561,1.170731707317073
17259.0,147,2,603.37,1,220,4.865887096774194,0.00904977375565611,2.7301809954751133
17262.0,51,5,1253.36,0,313,104.44666666666667,0.01592356687898089,3.9915923566878977
17263.0,207,1,63.440000000000005,1,0,2.7582608695652175,1.0,63.440000000000005
17265.0,138,2,562.9,1,41,4.432283464566929,0.047619047619047616,13.402380952380952
17266.0,1,3,310.64,0,145,3.883,0.02054794520547945,2.1276712328767124
17267.0,126,2,317.62,1,0,8.358421052631579,2.0,317.62
17268.0,107,4,763.64,1,137,127.27333333333333,0.028985507246376812,5.533623188405797
17272.0,41,4,2148.63,0,220,18.847631578947368,0.01809954751131222,9.722307692307693
17274.0,34,1,111.98,0,0,4.147407407407408,1.0,111.98
17277.0,227,2,1065.35,1,95,15.43985507246377,0.020833333333333332,11.097395833333332
17278.0,240,1,246.04,1,0,16.402666666666665,1.0,246.04
17279.0,57,1,187.83,0,0,20.869999999999997,1.0,187.83
17282.0,129,3,1703.41,1,169,18.121382978723407,0.01764705882352941,10.020058823529412
17284.0,59,6,1652.58,0,276,5.659520547945205,0.021660649819494584,5.965992779783393
17286.0,21,1,153.92,0,0,3.420444444444444,1.0,153.92
17287.0,25,7,1064.11,0,346,8.581532258064515,0.020172910662824207,3.0665994236311236
17288.0,8,7,1419.73,0,349,9.998098591549295,0.02,4.0563714285714285
17289.0,31,3,944.41,0,148,8.508198198198198,0.020134228187919462,6.338322147651007
17290.0,3,2,525.24,0,12,5.149411764705882,0.15384615384615385,40.403076923076924
17291.0,307,1,550.8000000000001,1,0,550.8000000000001,1.0,550.8000000000001
17293.0,7,9,1875.11,0,352,13.889703703703702,0.025495750708215296,5.311926345609065
17295.0,28,3,556.95,0,35,8.071739130434784,0.08333333333333333,15.470833333333335
17297.0,16,1,131.78,0,0,2.583921568627451,1.0,131.78
17298.0,100,2,498.42,1,23,16.614,0.08333333333333333,20.767500000000002
17299.0,11,4,669.11,0,161,11.738771929824562,0.024691358024691357,4.130308641975309
17301.0,20,1,197.63,0,0,2.994393939393939,1.0,197.63
17302.0,14,5,1135.63,0,290,14.375063291139242,0.01718213058419244,3.9025085910652924
17303.0,360,1,250.04,1,0,4.717735849056604,1.0,250.04
17306.0,10,19,8631.31,0,342,130.77742424242425,0.05539358600583091,25.16416909620991
17309.0,94,1,82.75,1,0,6.895833333333333,1.0,82.75
17311.0,77,2,1384.85,0,238,25.179090909090906,0.008368200836820083,5.794351464435146
17312.0,138,3,644.3,1,20,46.021428571428565,0.14285714285714285,30.68095238095238
17313.0,30,1,2328.84,0,0,97.03500000000001,1.0,2328.84
17314.0,24,8,2527.92,0,287,19.297099236641223,0.027777777777777776,8.7775
17315.0,1,38,6292.26,0,355,13.302875264270613,0.10674157303370786,17.674887640449437
17317.0,45,3,2600.34,0,43,288.9266666666667,0.06818181818181818,59.098636363636366
17320.0,99,3,1200.62,1,267,16.446849315068494,0.011194029850746268,4.479925373134328
17321.0,7,2,700.86,0,59,6.550093457943925,0.03333333333333333,11.681000000000001
17323.0,14,7,921.07,0,277,4.60535,0.025179856115107913,3.313201438848921
17324.0,17,4,990.23,0,348,19.8046,0.011461318051575931,2.837335243553009
17325.0,279,1,96.8,1,0,16.133333333333333,1.0,96.8
17329.0,13,2,523.11,0,300,15.851818181818182,0.006644518272425249,1.7379069767441861
17330.0,22,2,363.9,0,44,60.65,0.044444444444444446,8.086666666666666
17331.0,123,1,175.2,1,0,175.2,1.0,175.2
17333.0,85,1,494.25,0,0,17.651785714285715,1.0,494.25
17334.0,301,2,307.02,1,6,27.91090909090909,0.2857142857142857,43.86
17337.0,150,4,2027.87,1,158,3.7345672191528547,0.025157232704402517,12.753899371069181
17338.0,16,8,6643.93,0,344,8.8232802124834,0.02318840579710145,19.25776811594203
17339.0,93,2,243.36,1,270,27.040000000000003,0.007380073800738007,0.8980073800738008
17340.0,29,11,12353.29,0,336,30.352063882063884,0.032640949554896145,36.656646884273
17341.0,156,3,781.36,1,209,4.2697267759562845,0.014285714285714285,3.720761904761905
17343.0,354,1,193.64,1,0,11.390588235294118,1.0,193.64
17344.0,45,1,160.57,0,0,5.0178125,1.0,160.57
17345.0,14,4,537.74,0,181,6.180919540229885,0.02197802197802198,2.954615384615385
17346.0,3,15,2676.56,0,369,5.35312,0.04054054054054054,7.233945945945946
17347.0,85,1,228.96,0,0,228.96,1.0,228.96
17348.0,14,5,1159.52,0,283,5.393116279069767,0.017605633802816902,4.08281690140845
17349.0,178,1,110.75,1,0,12.305555555555555,1.0,110.75
17350.0,7,4,1286.07,0,42,18.113661971830986,0.09302325581395349,29.90860465116279
17351.0,35,3,587.15,0,237,21.746296296296297,0.012605042016806723,2.467016806722689
17353.0,128,2,1740.0,1,25,217.5,0.07692307692307693,66.92307692307692
17354.0,50,1,1393.06,0,0,87.06625,1.0,1393.06
17356.0,311,1,178.22,1,0,9.38,1.0,178.22
17357.0,23,2,388.14,0,0,8.625333333333334,2.0,388.14
17358.0,302,2,365.85,1,52,6.200847457627119,0.03773584905660377,6.902830188679245
17359.0,10,1,127.86,0,0,8.524,1.0,127.86
17360.0,16,3,585.79,0,166,4.43780303030303,0.017964071856287425,3.5077245508982036
17361.0,48,3,488.2,0,242,16.834482758620688,0.012345679012345678,2.0090534979423866
17362.0,238,2,312.23,1,70,8.920857142857143,0.028169014084507043,4.397605633802817
17364.0,0,11,4481.18,0,330,10.903114355231144,0.03323262839879154,13.5383081570997
17365.0,12,8,4801.56,0,320,10.259743589743591,0.024922118380062305,14.958130841121497
17367.0,237,1,168.4,1,0,4.952941176470588,1.0,168.4
17368.0,22,8,1912.67,0,314,17.231261261261263,0.025396825396825397,6.0719682539682545
17370.0,72,4,446.18,0,96,13.520606060606061,0.041237113402061855,4.5997938144329895
17371.0,16,3,423.89,0,343,4.872298850574713,0.00872093023255814,1.2322383720930232
17372.0,40,8,1342.68,0,321,5.30703557312253,0.024844720496894408,4.169813664596274
17373.0,39,4,646.92,0,272,11.349473684210526,0.014652014652014652,2.3696703296703294
17374.0,218,2,495.77,1,62,17.706071428571427,0.031746031746031744,7.869365079365079
17375.0,198,3,400.1,1,162,5.798550724637681,0.018404907975460124,2.4546012269938653
17376.0,70,2,203.2,0,240,8.466666666666667,0.008298755186721992,0.8431535269709544
17377.0,23,20,4100.92,0,349,9.810813397129186,0.05714285714285714,11.716914285714285
17379.0,10,1,404.66,0,0,4.875421686746988,1.0,404.66
17381.0,8,29,20275.61,0,363,186.01477064220185,0.07967032967032966,55.70222527472528
17382.0,64,1,65.4,0,0,32.7,1.0,65.4
17383.0,3,1,199.29,0,0,3.9076470588235295,1.0,199.29
17384.0,18,2,336.4,0,199,22.426666666666666,0.01,1.682
17385.0,14,1,261.11,0,0,5.555531914893617,1.0,261.11
17386.0,7,6,2686.42,0,157,95.94357142857143,0.0379746835443038,17.0026582278481
17387.0,19,2,784.11,0,13,10.052692307692308,0.14285714285714285,56.00785714285714
17388.0,77,4,1259.56,0,209,83.97066666666666,0.01904761904761905,5.997904761904762
17389.0,0,34,31833.68,0,330,149.45389671361502,0.1027190332326284,96.17425981873112
17391.0,163,2,508.8,1,0,169.6,2.0,508.8
17392.0,306,2,457.91,1,51,7.385645161290323,0.038461538461538464,8.805961538461538
17394.0,218,1,203.87,1,0,50.967499999999994,1.0,203.87
17396.0,38,8,7330.8,0,332,271.5111111111111,0.024024024024024024,22.014414414414414
17397.0,21,2,696.41,0,0,7.569673913043478,2.0,696.41
17398.0,114,3,653.38,1,140,17.19421052631579,0.02127659574468085,4.6339007092198585
17400.0,125,5,2129.96,1,226,9.99981220657277,0.022026431718061675,9.38308370044053
17402.0,4,13,2633.85,0,364,44.641525423728815,0.03561643835616438,7.216027397260274
17403.0,35,1,281.62,0,0,8.533939393939393,1.0,281.62
17404.0,3,15,31906.82,0,356,161.14555555555555,0.04201680672268908,89.37484593837534
17405.0,0,3,1031.41,0,149,12.578170731707319,0.02,6.876066666666667
17406.0,332,3,2200.42,1,33,19.47274336283186,0.08823529411764706,64.71823529411765
17408.0,162,1,32.65,1,0,16.325,1.0,32.65
17409.0,184,2,771.85,1,63,59.37307692307692,0.03125,12.06015625
17410.0,15,5,1214.72,0,199,18.98,0.025,6.0736
17411.0,11,3,778.94,0,249,18.998536585365855,0.012,3.1157600000000003
17412.0,2,7,1258.06,0,369,19.061515151515152,0.01891891891891892,3.400162162162162
17414.0,43,2,778.0,0,141,129.66666666666666,0.014084507042253521,5.47887323943662
17415.0,79,1,507.84,0,0,36.27428571428571,1.0,507.84
17416.0,29,7,6893.42,0,251,25.626096654275095,0.027777777777777776,27.35484126984127
17418.0,41,2,463.46,0,281,15.448666666666668,0.0070921985815602835,1.6434751773049645
17419.0,10,12,4226.57,0,355,20.517330097087378,0.033707865168539325,11.872387640449437
17420.0,49,3,598.83,0,323,19.961000000000002,0.009259259259259259,1.8482407407407409
17422.0,15,6,1979.37,0,279,16.917692307692306,0.02142857142857143,7.069178571428571
17423.0,45,2,698.41,0,171,26.861923076923077,0.011627906976744186,4.060523255813953
17425.0,18,2,759.17,0,41,17.655116279069766,0.047619047619047616,18.075476190476188
17426.0,7,6,5037.26,0,274,18.58767527675277,0.02181818181818182,18.31730909090909
17427.0,71,1,100.8,0,0,50.4,1.0,100.8
17428.0,0,28,17256.85,0,368,52.61234756097561,0.07588075880758807,46.76653116531165
17429.0,127,3,524.9200000000001,1,90,13.459487179487182,0.03296703296703297,5.768351648351649
17430.0,32,2,265.76,0,332,18.982857142857142,0.006006006006006006,0.7980780780780781
17431.0,312,1,403.3,1,0,9.37906976744186,1.0,403.3
17432.0,17,2,365.76,0,19,7.62,0.1,18.288
17433.0,87,1,303.15999999999997,0,0,5.6140740740740736,1.0,303.15999999999997
17434.0,1,7,2373.82,0,82,17.715074626865672,0.08433734939759036,28.600240963855423
17436.0,1,2,216.3,0,225,24.033333333333335,0.008849557522123894,0.9570796460176991
17438.0,253,1,388.4500000000001,1,0,22.85,1.0,388.4500000000001
17440.0,156,3,186.42,1,90,37.284000000000006,0.03296703296703297,2.0485714285714285
17442.0,36,6,2248.56,0,253,16.656,0.023622047244094488,8.85259842519685
17443.0,219,1,534.24,1,0,534.24,1.0,534.24
17444.0,147,3,2940.04,1,25,21.778074074074073,0.11538461538461539,113.07846153846154
17446.0,176,2,120.9,1,133,13.433333333333332,0.014925373134328358,0.9022388059701493
17447.0,39,2,541.53,0,31,15.042499999999999,0.0625,16.9228125
17449.0,1,7,2520.86,0,357,9.10057761732852,0.019553072625698324,7.041508379888269
17450.0,7,46,194550.79,0,359,577.3020474777448,0.12777777777777777,540.4188611111111
17451.0,0,7,1721.4,0,104,17.214000000000002,0.06666666666666667,16.394285714285715
17453.0,17,2,486.72,0,46,25.616842105263157,0.0425531914893617,10.355744680851064
17454.0,191,4,517.53,1,167,8.484098360655738,0.023809523809523808,3.080535714285714
17455.0,203,1,131.7,1,0,16.4625,1.0,131.7
17456.0,364,1,249.86,1,0,14.69764705882353,1.0,249.86
17457.0,126,5,1737.7,1,212,91.4578947368421,0.023474178403755867,8.158215962441314
17458.0,14,1,316.5,0,0,5.861111111111111,1.0,316.5
17459.0,42,2,657.3,0,16,5.921621621621621,0.11764705882352941,38.66470588235294
17460.0,93,6,622.4300000000001,1,278,21.463103448275863,0.021505376344086023,2.2309318996415772
17461.0,22,3,757.46,0,6,6.823963963963965,0.42857142857142855,108.20857142857143
17462.0,59,2,675.69,0,223,25.025555555555556,0.008928571428571428,3.0164732142857145
17463.0,15,5,1896.41,0,296,8.820511627906978,0.016835016835016835,6.385218855218856
17464.0,157,1,289.96000000000004,1,0,32.21777777777778,1.0,289.96000000000004
17466.0,9,2,763.28,0,68,18.61658536585366,0.028985507246376812,11.062028985507245
17468.0,9,2,137.0,0,4,27.4,0.4,27.4
17469.0,15,5,1870.97,0,188,21.261022727272728,0.026455026455026454,9.89931216931217
17470.0,44,5,1125.07,0,323,14.423974358974359,0.015432098765432098,3.472438271604938
17472.0,190,3,710.29,1,108,3.9242541436464085,0.027522935779816515,6.5164220183486234
17475.0,78,1,194.37,0,0,13.883571428571429,1.0,194.37
17480.0,77,1,511.82,0,0,17.64896551724138,1.0,511.82
17481.0,3,4,1255.59,0,90,15.312073170731706,0.04395604395604396,13.797692307692307
17483.0,64,3,414.04,0,117,19.716190476190476,0.025423728813559324,3.508813559322034
17486.0,260,1,396.87,1,0,16.53625,1.0,396.87
17489.0,58,2,376.64,0,153,12.987586206896552,0.012987012987012988,2.4457142857142857
17490.0,0,7,2092.32,0,175,27.530526315789476,0.03977272727272727,11.888181818181819
17491.0,0,10,3558.87,0,366,32.65018348623853,0.027247956403269755,9.697193460490462
17492.0,247,1,374.57,1,0,31.214166666666667,1.0,374.57
17495.0,7,2,497.56,0,31,18.42814814814815,0.0625,15.54875
17496.0,358,1,271.05,1,0,27.105,1.0,271.05
17498.0,75,1,272.21999999999997,0,0,16.012941176470587,1.0,272.21999999999997
17499.0,289,1,622.88,1,0,15.572,1.0,622.88
17500.0,16,3,1138.0,0,12,227.6,0.23076923076923078,87.53846153846153
17501.0,220,2,288.6,1,0,16.033333333333335,2.0,288.6
17502.0,8,4,689.1,0,19,24.610714285714288,0.2,34.455
17503.0,2,2,558.96,0,35,14.709473684210527,0.05555555555555555,15.526666666666667
17504.0,205,9,2997.03,1,116,23.598661417322838,0.07692307692307693,25.61564102564103
17505.0,161,2,1145.84,1,44,22.035384615384615,0.044444444444444446,25.46311111111111
17506.0,75,1,302.2,0,0,21.585714285714285,1.0,302.2
17507.0,261,2,605.58,1,47,6.881590909090909,0.041666666666666664,12.61625
17508.0,280,1,387.31,1,0,17.605,1.0,387.31
17509.0,57,8,6115.14,0,5,16.708032786885248,1.3333333333333333,1019.19
17510.0,24,1,308.48,0,0,15.424000000000001,1.0,308.48
17511.0,2,31,91062.38,0,370,94.5611422637591,0.08355795148247978,245.4511590296496
17512.0,28,10,2924.99,0,272,27.85704761904762,0.03663003663003663,10.714249084249083
17513.0,71,1,513.2,0,0,85.53333333333335,1.0,513.2
17514.0,127,1,208.65,1,0,5.2162500000000005,1.0,208.65
17515.0,30,4,639.02,0,286,7.345057471264368,0.013937282229965157,2.2265505226480835
17516.0,14,5,768.08,0,270,5.606423357664234,0.01845018450184502,2.8342435424354244
17517.0,308,1,153.94,1,0,13.994545454545454,1.0,153.94
17519.0,16,6,1844.02,0,351,22.488048780487805,0.017045454545454544,5.238693181818181
17520.0,53,1,546.81,0,0,18.226999999999997,1.0,546.81
17521.0,29,3,723.2099999999999,0,169,16.07133333333333,0.01764705882352941,4.254176470588235
17522.0,1,5,1070.71,0,216,14.667260273972603,0.02304147465437788,4.934147465437788
17523.0,10,4,652.74,0,7,19.78,0.5,81.5925
17524.0,360,1,145.0,1,0,24.166666666666668,1.0,145.0
17525.0,359,1,422.7,1,0,46.96666666666667,1.0,422.7
17526.0,4,4,1195.9,0,360,62.942105263157885,0.0110803324099723,3.3127423822714683
17527.0,53,4,939.37,0,164,19.98659574468085,0.024242424242424242,5.6931515151515155
17528.0,0,8,3628.5,0,70,14.34189723320158,0.11267605633802817,51.105633802816904
17530.0,0,10,2385.0,0,363,6.053299492385787,0.027472527472527472,6.552197802197802
17531.0,189,1,296.7,1,0,21.192857142857143,1.0,296.7
